Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
36108	-198.279	-257.3949	59.11588	0.112719	0.0661995	0.294012	0.119786	0.0622164	0.0394702	0.268477	0.193343	0.189053	0.0469731	0.0102169	0.0895904	0.066633	0.0416365	0.148768	0.0505941	0.00353675	0.0350438	0.00681947	0.0208636	0.139582	0.137422	0.037055	0.00885513	0.289558	0.161526	0.124958	0.0221639	0.0436616	0.164855	0.14842	0.238479	0.0823383	0.0793063	0.0627528	0.121748	0.0148048	0.210932	0.209787	0.135736	0.0484082	0.0213057	0.0485287	0.0666786	0.273129	0.270392	0.0137305	0.153905	0.401441	0.752207	1.32942	2.49103	6.4975	1.353163	0.0223557	0.0131295	0.0583118	0.0237573	0.0123395	0.00782818	0.0532475	0.038346	0.0374951	0.00931625	0.00202633	0.0177686	0.0132154	0.00825784	0.0295054	0.0100344	0.000701448	0.00695028	0.00135252	0.00413792	0.0276834	0.0272551	0.00734918	0.00175625	0.0574285	0.0320357	0.024783	0.0043958	0.00865948	0.032696	0.0294363	0.0472979	0.0163303	0.0157289	0.0124459	0.0241464	0.00293626	0.0418344	0.0416074	0.0269208	0.00960087	0.00422558	0.00962476	0.0132245	0.05417	0.0536273	0.00272319	0.218238	0.781762	0.218238	5.042063
36144	-185.7919	-248.2497	62.45782	0.0346107	0.0269692	0.0303704	0.0196212	0.0103846	0.00471537	0.0394811	0.014216	0.0238056	0.0505654	0.0739841	0.018429	0.0957101	0.0333617	0.0054983	0.00658294	2.1475e-05	0.0192059	0.0138108	0.0539541	0.00948159	0.028241	0.0128055	0.0874126	0.0510991	0.00543087	0.0144444	0.0137366	0.0812503	0.0172683	0.0320283	0.0211455	0.025582	0.0223947	0.00227308	0.0330594	0.0458007	0.0367696	0.0403269	0.0517045	0.00261943	0.0133059	0.0518612	0.00665791	0.142843	0.0048941	0.0056435	0.00413605	0.0688023	0.433864	2.30487	14.5344	241.776	3.968212	0.0241126	0.0187889	0.0211585	0.0136697	0.00723474	0.00328511	0.0275057	0.00990401	0.0165849	0.0352279	0.0515433	0.0128391	0.0666794	0.0232424	0.00383056	0.00458621	1.49612e-05	0.0133804	0.00962172	0.0375888	0.00660564	0.019675	0.00892132	0.0608986	0.0355997	0.00378358	0.0100631	0.00957005	0.0566055	0.0120305	0.0223135	0.0147316	0.0178224	0.015602	0.00158361	0.0230318	0.0319084	0.0256167	0.028095	0.0360215	0.00182491	0.00926993	0.0361307	0.00463844	0.0995161	0.00340962	0.00393172	0.767215	0.232785	0.7672155	1.435378
36180	-168.9561	-232.6676	63.71153	0.0193987	0.00320318	0.0258375	0.0113178	0.0272708	0.17152	0.0124679	0.0544217	0.0521893	0.0217797	0.144802	0.0138134	0.183742	0.00249263	0.000148456	0.00804145	0.000866942	0.0236379	0.0128347	0.0292281	0.0149329	0.0657725	0.0557804	0.0123052	0.0709198	0.00753671	0.0290949	0.121369	0.00447803	0.01284	0.0322301	0.0105448	0.129082	0.0669771	0.0260937	0.0527291	0.0402623	0.00449846	0.0407222	0.00470853	0.00145448	0.0267231	0.0123222	0.0121329	0.0810314	0.0184989	0.0290121	0.0472398	0.225661	0.628478	1.59114	4.43142	21.1686	2.207181	0.0107588	0.00177652	0.0143297	0.00627695	0.0151247	0.0951267	0.00691484	0.0301829	0.0289447	0.0120793	0.0803085	0.00766107	0.101905	0.00138244	8.23351e-05	0.00445987	0.000480815	0.0131099	0.00711827	0.0162102	0.00828192	0.0364781	0.0309364	0.00682461	0.0393329	0.00417994	0.0161364	0.0673128	0.00248357	0.00712118	0.0178752	0.00584823	0.0715902	0.0371462	0.0144718	0.0292441	0.0223299	0.0024949	0.0225849	0.0026114	0.000806669	0.0148209	0.006834	0.00672906	0.0449409	0.0102597	0.0160904	0.631416	0.368584	0.6314156	1.803067
36216	-162.3773	-227.1171	64.73974	0.0209818	0.000681789	0.0097137	0.00628398	0.0140927	0.044374	0.0217182	0.0240802	0.00240118	0.00533018	0.0172767	0.0112621	0.0881229	0.00587728	0.00304034	0.00243804	0.0154092	0.012642	0.00278982	0.0215301	0.00551127	0.0159922	0.01107	0.00446451	0.0477512	0.00561059	0.0407976	0.0077631	0.0106545	0.0140733	0.00141024	0.00655504	0.0108929	0.00652864	0.0131177	0.00344778	0.0116988	0.000410243	0.00873992	0.0178499	0.00347426	0.0237804	0.0102004	0.0155886	0.0351168	0.000910856	0.000981324	0.0333969	0.19055	0.596178	1.67735	5.24798	29.9429	2.457922	0.0315783	0.00102611	0.0146194	0.00945759	0.02121	0.0667843	0.0326865	0.0362415	0.00361385	0.00802209	0.0260019	0.0169498	0.132628	0.00884549	0.0045758	0.00366932	0.0231913	0.0190266	0.00419877	0.0324034	0.00829463	0.0240687	0.0166607	0.00671922	0.071867	0.0084441	0.0614016	0.0116837	0.0160353	0.0211807	0.00212245	0.00986554	0.0163942	0.0098258	0.0197425	0.00518901	0.017607	0.000617429	0.0131538	0.0268647	0.00522886	0.0357903	0.015352	0.0234613	0.0528519	0.00137087	0.00147692	0.546461	0.453539	0.5464611	0.6644383
36252	-172.7989	-235.3095	62.51063	0.0126526	0.00603703	0.04377	0.0160735	0.162469	0.120588	0.0852891	0.154502	0.0302045	0.0506334	0.0976863	7.84275e-06	0.0814522	0.0103543	0.0425624	0.0880322	0.123034	0.087932	0.00222079	0.0739481	0.0328947	0.118161	0.0632074	0.00714554	0.02521	0.0571113	0.222183	0.0603179	0.023061	0.0591297	0.0209176	0.0721456	0.0878481	0.0497384	0.112131	0.00167993	0.0199266	0.0205796	0.00132006	0.0188229	0.00294579	0.00723281	0.0492443	0.0308657	0.238932	0.0913033	0.0268477	0.0787859	0.289598	0.679344	1.47201	3.45306	12.6926	1.837333	0.00450214	0.00214814	0.0155746	0.0057194	0.0578108	0.0429085	0.0303482	0.0549761	0.0107476	0.0180167	0.0347594	2.79067e-06	0.0289829	0.00368433	0.0151448	0.0313243	0.0437788	0.0312886	0.000790217	0.0263127	0.0117048	0.0420451	0.0224909	0.00254258	0.00897041	0.0203218	0.0790589	0.0214628	0.00820575	0.0210399	0.00744303	0.0256714	0.0312587	0.0176983	0.0398994	0.000597766	0.00709042	0.00732277	0.000469713	0.0066977	0.00104819	0.00257363	0.0175225	0.0109829	0.0850184	0.0324882	0.00955314	0.525364	0.474636	0.525364	2.810353
36288	-180.4871	-245.2463	64.75921	0.00365353	0.0196318	0.000328005	0.0175189	0.0570064	0.0165268	0.0368166	0.0568627	0.00529563	0.0318106	0.0109596	0.000133133	0.0241462	0.00781439	0.0110733	0.00921532	0.00722148	0.0157683	0.034487	0.0382827	0.0266072	0.0221329	0.00835413	0.0449505	0.0247733	0.017093	0.00357526	0.00732137	0.000176973	0.00955327	0.00124427	0.00937938	0.00639014	0.0289637	0.0567487	0.0224772	0.00371191	0.0377702	0.0175896	0.00325785	0.00494658	0.00955757	0.00409832	0.025225	0.031166	0.0146914	0.000231556	0.0406133	0.209626	0.61419	1.62816	4.77041	24.6225	2.316466	0.00431584	0.0231906	0.000387465	0.0206947	0.0673405	0.0195227	0.0434907	0.0671708	0.00625563	0.0375772	0.0129463	0.000157267	0.0285234	0.00923098	0.0130807	0.0108859	0.00853059	0.0186267	0.0407388	0.0452226	0.0314305	0.0261451	0.00986856	0.0530991	0.0292642	0.0201916	0.00422338	0.00864859	0.000209055	0.0112851	0.00146983	0.0110797	0.00754854	0.0342142	0.0670361	0.0265519	0.00438481	0.0446172	0.0207783	0.00384843	0.00584329	0.0112902	0.00484126	0.0297978	0.0368158	0.0173546	0.000273532	0.137609	0.862391	0.1376087	0.8465395
36324	-190.9467	-252.9203	61.9736	0.00171435	0.0255776	0.0312664	0.0108195	0.103361	0.0443677	0.0167075	0.0344338	0.0384276	0.00507617	0.0373224	0.000625416	0.0135654	0.00522878	0.030789	0.0126694	0.0265426	0.025217	0.00565954	0.100331	0.02614	0.0284039	0.0155543	0.067811	0.0285233	0.0136853	0.00936254	0.0135096	0.0160328	0.00288949	0.00569299	0.0308724	0.115293	0.0458375	0.005575	0.00980812	0.0492891	0.0347407	0.0613649	0.0535148	0.00300167	0.00955847	0.0656572	0.0183757	0.0380524	0.00188602	0.00101097	0.00179202	0.045756	0.382019	2.61767	21.855	558.029	4.572985	0.00127827	0.0190715	0.0233132	0.00806739	0.0770691	0.033082	0.0124577	0.0256749	0.0286528	0.00378496	0.0278287	0.00046633	0.0101148	0.00389874	0.0229573	0.0094467	0.019791	0.0188026	0.00421993	0.0748097	0.0194908	0.0211789	0.0115978	0.050562	0.0212679	0.0102042	0.00698101	0.0100732	0.0119545	0.00215449	0.00424487	0.0230194	0.0859662	0.0341779	0.00415689	0.00731324	0.0367515	0.0259037	0.0457556	0.0399023	0.00223814	0.0071271	0.0489561	0.0137015	0.0283731	0.00140628	0.000753811	0.812144	0.187856	0.8121438	1.341145
36360	-179.5072	-243.0041	63.49687	0.0153897	0.0196882	0.0140676	0.0167083	0.00492408	0.0380653	0.0328832	0.0213659	0.00891128	0.00195581	0.0181928	0.00583091	0.00362544	0.0009745	0.000130044	0.023316	0.00463291	0.0166247	0.00365018	0.0121879	0.00294555	0.00635708	0.0815618	0.0114283	0.0442385	0.00316488	0.0110101	0.0114185	0.015234	0.0712039	0.00129645	0.00268622	0.00516211	0.00506918	0.00610403	0.0205378	0.00106495	0.03195	0.0260192	0.0185882	0.0491967	0.0542675	0.010131	0.0127845	0.0602717	0.0254946	0.00669164	0.00718895	0.0900929	0.471935	2.11893	11.0997	139.102	3.568496	0.0179157	0.0229199	0.0163766	0.0194508	0.00573231	0.0443133	0.0382806	0.0248729	0.010374	0.00227684	0.021179	0.00678799	0.00422052	0.00113445	0.00015139	0.0271431	0.00539336	0.0193535	0.00424932	0.0141884	0.00342903	0.00740054	0.0949493	0.0133041	0.0514998	0.00368436	0.0128173	0.0132927	0.0177346	0.0828914	0.00150925	0.00312714	0.00600942	0.00590123	0.00710594	0.0239089	0.00123975	0.0371943	0.03029	0.0216392	0.0572719	0.063175	0.0117939	0.014883	0.0701647	0.0296793	0.00779	0.974857	0.0251426	0.9748574	0.8590032
36396	-177.695	-239.388	61.69297	0.0140867	0.046097	0.00959043	0.000381862	0.0219517	0.0119477	0.0056245	0.00345536	0.0233139	0.00500604	0.0259224	0.00418599	0.01099	0.00569845	0.00187354	0.0315458	0.0114722	0.0120624	7.89092e-05	0.0671836	0.0385243	0.0615364	0.0156018	0.0152018	0.0367399	0.000674698	0.00357636	0.0210436	0.0283723	0.00108411	0.000141273	0.00396619	0.0143232	0.0152131	0.0262132	0.0228872	0.143859	0.0161732	0.0118411	0.0504915	0.0410281	0.0148361	0.0162607	0.0290821	0.0412356	0.0239884	0.00040785	0.000716746	0.0292653	0.3323	3.00933	34.1701	1395.19	5.235589	0.0139919	0.0457869	0.00952593	0.000379294	0.0218041	0.0118673	0.00558667	0.00343212	0.023157	0.00497237	0.0257481	0.00415784	0.0109161	0.00566013	0.00186094	0.0313336	0.011395	0.0119813	7.83784e-05	0.0667317	0.0382652	0.0611225	0.0154969	0.0150996	0.0364927	0.00067016	0.0035523	0.0209021	0.0281815	0.00107682	0.000140323	0.00393951	0.0142269	0.0151108	0.0260369	0.0227332	0.142891	0.0160644	0.0117615	0.0501519	0.0407522	0.0147363	0.0161514	0.0288865	0.0409583	0.0238271	0.000405107	0.227239	0.772761	0.2272386	1.006771
36432	-184.1769	-248.5665	64.38961	0.00123734	0.1253	0.0220956	0.0537049	0.105164	0.0298982	0.0187264	0.0057279	0.0104643	0.0980653	0.0261609	0.0264296	0.0440331	0.00530374	0.0010961	0.0317304	0.0253811	0.0490656	0.0132943	0.000103302	0.0845095	0.0295229	0.0020965	0.00739819	0.0378841	0.0156543	0.0221034	0.00155441	0.0111928	0.0176399	0.0484263	0.00833914	0.0127584	0.000988083	0.00502923	0.00986455	0.0298978	0.0144033	0.0429217	0.000900919	0.0268112	0.0039064	0.0157806	0.0390217	0.00873124	0.00475066	0.0617427	0.0438693	0.21766	0.62144	1.60917	4.59432	22.795	2.260704	0.000984509	0.0996967	0.0175806	0.0427311	0.0836752	0.0237889	0.0149	0.00455748	0.00832603	0.078027	0.0208153	0.0210291	0.0350356	0.00422	0.000872126	0.0252467	0.0201948	0.0390397	0.0105778	8.21935e-05	0.0672412	0.0234903	0.00166811	0.00588647	0.030143	0.0124555	0.0175868	0.00123678	0.0089057	0.0140354	0.0385311	0.00663515	0.0101514	0.000786182	0.00400158	0.00784886	0.0237886	0.0114602	0.0341512	0.000716829	0.0213327	0.00310818	0.0125561	0.0310482	0.00694713	0.00377993	0.0491265	0.338986	0.661014	0.3389865	1.256812
36468	-182.193	-244.6842	62.49117	0.000998581	0.172109	0.0265446	0.0873344	0.0513649	0.142508	0.0560301	0.080083	0.00970322	0.0076738	0.0882122	0.0326252	0.118792	0.00109521	0.00660144	0.0965983	0.114416	0.0692065	0.0367591	0.000311551	0.1146	0.0979944	0.00463998	0.0417525	0.239383	0.0488318	0.0255111	0.0266077	0.0134324	0.0238903	0.102121	0.0108213	0.0951026	0.0116267	0.0636623	0.0658546	0.0601212	0.125222	0.0375825	0.0859089	0.0901314	0.0861939	0.0410404	0.0399794	0.00351957	0.0527863	0.0341897	0.0823252	0.295871	0.683902	1.4622	3.37985	12.147	1.80556	0.000351431	0.0605704	0.00934183	0.0307356	0.0180768	0.0501527	0.0197187	0.0281836	0.00341486	0.00270064	0.0310445	0.0114818	0.0418064	0.000385437	0.00232324	0.0339958	0.0402665	0.0243558	0.0129366	0.000109644	0.0403312	0.0344872	0.00163295	0.014694	0.0842462	0.0171854	0.00897812	0.00936404	0.00472727	0.00840772	0.0359393	0.00380834	0.0334695	0.00409178	0.0224047	0.0231762	0.0211584	0.0440695	0.0132264	0.0302339	0.03172	0.0303342	0.0144433	0.01407	0.00123864	0.0185771	0.0120324	0.278041	0.721959	0.2780409	2.841473
36504	-189.5538	-253.2589	63.70506	0.00623013	0.00610968	0.0130962	0.01118	0.00424728	0.0328482	0.010667	0.00793663	0.00250956	0.0122141	0.0250831	0.0608489	0.0262479	0.000963872	0.000487856	0.00424111	0.0539538	0.00140161	0.00858067	0.0131275	0.00985523	0.0122925	0.00542008	0.0195498	0.0534105	0.00440536	0.0090254	0.00260769	0.00592239	0.0169666	0.00368705	0.00703811	0.00825913	0.000174146	0.0243437	0.0011722	0.00412963	0.00582742	0.000536825	0.000356809	0.0118962	0.0224409	0.0111466	0.0175822	0.00286693	0.00547157	0.00417693	0.00760792	0.0926164	0.476021	2.10075	10.7972	131.442	3.527539	0.0108816	0.0106712	0.022874	0.019527	0.00741836	0.057373	0.0186311	0.0138622	0.00438323	0.0213333	0.0438104	0.106279	0.045845	0.00168351	0.000852095	0.00740758	0.0942364	0.00244807	0.0149871	0.0229287	0.0172133	0.0214702	0.00946678	0.0341459	0.0932874	0.00769445	0.0157639	0.00455462	0.0103441	0.0296341	0.00643984	0.0122929	0.0144255	0.000304165	0.0425189	0.00204737	0.00721287	0.0101782	0.000937624	0.000623206	0.0207781	0.0391955	0.0194689	0.0307093	0.00500742	0.00955671	0.00729548	0.719859	0.280141	0.719859	0.572537
36540	-173.5295	-237.2975	63.76793	0.00484405	0.00272291	0.014145	0.00280547	0.00932344	0.0123452	0.0133981	0.00373543	0.0210171	0.00514192	0.0115196	0.000723149	0.020489	0.00100112	0.00234267	0.00137305	0.0142035	0.00447054	0.0054572	0.0063956	0.00505755	0.00607564	0.0196373	0.0175344	0.0172168	0.00610634	0.00223357	0.00788398	0.00371745	0.00563665	0.018998	0.00102484	0.00511397	0.00963922	0.00230446	0.0221299	0.013134	0.0200968	0.00101789	0.000825496	0.00616197	0.0435265	0.0419768	0.0159867	0.00575298	0.0023302	0.00228696	0.00822613	0.0962134	0.481713	2.07593	10.3936	121.564	3.471049	0.0105109	0.00590831	0.0306925	0.00608747	0.0202305	0.0267873	0.029072	0.00810534	0.0456041	0.0111572	0.0249958	0.00156913	0.0444582	0.00217228	0.00508325	0.00297932	0.0308196	0.00970043	0.0118413	0.0138775	0.0109741	0.0131833	0.0426101	0.0380471	0.0373579	0.0132499	0.00484651	0.0171071	0.00806632	0.0122307	0.0412229	0.00222375	0.0110966	0.0209157	0.00500035	0.0480187	0.0284989	0.043607	0.00220868	0.00179121	0.0133706	0.0944462	0.0910835	0.0346889	0.0124831	0.00505619	0.00496237	0.13217	0.86783	0.1321705	0.4608604
36576	-179.583	-242.3336	62.7506	0.0821721	0.025564	0.00407095	0.00324202	0.131892	0.0166187	0.107627	0.0239225	0.104694	0.0111122	0.00592747	0.0103662	0.0537345	0.00555819	0.0101584	0.0510917	0.0379953	0.0318142	0.0249771	0.0114925	0.0137576	0.0226726	0.0312617	0.0229428	0.0605419	0.0438706	0.0665598	0.0530661	0.00437072	0.0310429	0.0293213	0.0352594	0.00774231	0.036259	0.0650514	0.0304952	0.0636893	0.0715756	0.0128745	0.0472308	0.0117619	0.0803168	0.15023	0.0256719	0.0354511	0.0136063	0.00548022	0.0130986	0.120716	0.517044	1.93407	8.2839	76.3443	3.134686	0.0449978	0.013999	0.00222927	0.00177534	0.0722245	0.0091005	0.0589371	0.0131001	0.0573309	0.00608508	0.00324591	0.00567658	0.0294253	0.00304369	0.00556276	0.027978	0.0208064	0.0174216	0.0136776	0.00629337	0.00753373	0.0124156	0.017119	0.0125636	0.033153	0.0240237	0.0364485	0.0290593	0.00239343	0.0169992	0.0160565	0.0193082	0.00423973	0.0198556	0.0356224	0.0166993	0.0348765	0.0391951	0.00705015	0.0258638	0.00644088	0.0439819	0.0822668	0.014058	0.0194132	0.00745089	0.00300099	0.823235	0.176765	0.8232349	1.826135
36612	-174.5042	-237.7984	63.29412	0.0359571	0.0460768	0.0101754	0.046391	0.237826	0.0843885	0.0240068	0.0344396	0.0145712	0.00169405	0.0315609	0.0260905	0.0207432	0.00566402	0.00545849	0.0571293	0.0513442	0.0425719	0.00390075	0.0238109	0.0304042	0.094591	0.00466219	0.0150738	0.132788	0.00541877	0.0641726	0.00215016	0.0116298	0.029684	0.00691948	0.0468204	0.142933	0.0105005	0.0515005	0.0652788	0.00373465	0.00652359	0.0182725	0.0240155	0.0441837	0.062756	0.100618	0.0040436	0.0244232	0.00208302	0.00386195	0.0270455	0.171921	0.577347	1.73206	5.81663	36.9747	2.610449	0.0198347	0.0254169	0.00561292	0.0255902	0.131189	0.0465503	0.0132426	0.0189976	0.00803779	0.000934473	0.0174096	0.0143921	0.0114424	0.00312439	0.00301101	0.0315136	0.0283224	0.0234835	0.00215173	0.0131345	0.0167715	0.0521783	0.00257176	0.00831498	0.0732485	0.0029891	0.0353989	0.00118607	0.0064152	0.0163743	0.00381692	0.025827	0.0788448	0.00579226	0.0284087	0.0360091	0.00206011	0.00359854	0.0100795	0.0132474	0.0243726	0.0346174	0.0555027	0.00223053	0.0134723	0.00114904	0.00213033	0.732622	0.267378	0.7326225	1.812843
36648	-171.085	-235.1475	64.06258	0.00343913	0.00269238	0.000743376	0.0104203	0.0394407	0.0448332	0.00371905	0.0397404	0.000766471	0.00320204	0.0110482	0.026014	0.0353999	0.000590652	0.00143046	0.0174382	0.00765959	0.0146889	0.0058661	0.0100291	0.00588619	0.0111161	0.0313754	0.0069414	0.101217	0.00229697	0.00798758	0.00473561	0.00924515	0.0373882	0.0058741	0.0225113	0.000965248	0.00628153	0.0242161	0.01157	0.0104046	0.00446502	0.0287005	0.0213977	0.0277627	0.0181471	0.0246023	0.00930803	0.0199187	0.000669159	0.0275849	0.0141834	0.125493	0.523342	1.9108	7.9686	70.5051	3.077154	0.0045149	0.00353456	0.000975904	0.0136797	0.0517778	0.058857	0.00488237	0.0521713	0.00100622	0.00420365	0.014504	0.0341512	0.046473	0.000775408	0.00187791	0.0228929	0.0100555	0.0192836	0.00770102	0.0131662	0.0077274	0.0145932	0.0411897	0.00911267	0.132877	0.00301546	0.0104861	0.00621692	0.012137	0.0490832	0.00771152	0.0295529	0.00126718	0.0082464	0.0317909	0.0151891	0.0136592	0.00586168	0.037678	0.0280909	0.0364468	0.0238236	0.0322979	0.0122196	0.0261492	0.000878472	0.0362134	0.188796	0.811204	0.1887956	0.7617301
36684	-181.358	-245.5993	64.24131	0.0174262	0.0201033	0.00928598	0.00503245	0.00446677	0.0315116	0.0259612	0.0127516	0.00101664	0.00217745	0.0180726	0.00401259	0.00825049	0.0040308	0.000818749	0.00265366	0.00475429	0.00467178	0.00514935	0.0101676	0.00406469	0.0156374	0.0211754	0.0114323	0.00672592	0.00393616	0.000153002	0.0121338	0.013994	0.00531598	0.00884031	0.000260463	0.00178099	0.00991681	0.0136622	0.00549915	0.010736	0.0158553	0.00244006	0.00496863	0.00102609	0.0106445	0.00136744	0.0235941	0.0136302	0.0235659	0.00742459	0.0159203	0.132766	0.532622	1.8775	7.53205	62.8129	2.993621	0.0394171	0.0454726	0.0210044	0.0113831	0.0101036	0.0712776	0.0587229	0.0288435	0.00229959	0.00492528	0.0408792	0.00907627	0.0186622	0.00911748	0.00185197	0.00600245	0.010754	0.0105673	0.0116476	0.0229987	0.00919413	0.0353709	0.0478977	0.0258594	0.0152137	0.0089034	0.000346083	0.0274461	0.0316537	0.0120245	0.0199963	0.000589155	0.00402852	0.0224313	0.0309033	0.0124388	0.0242843	0.0358639	0.00551929	0.0112388	0.00232096	0.0240774	0.00309308	0.0533686	0.0308308	0.0533048	0.0167941	0.813753	0.186247	0.8137532	0.4420964
36720	-184.0826	-245.637	61.5544	0.0491588	0.0197093	0.104814	0.014616	0.0831808	0.093631	0.06432	0.110298	0.05035	0.00814784	0.0329908	0.0405958	0.0912854	0.00711504	0.0279003	0.00366238	0.141625	0.0754702	0.0624771	0.0395239	0.0296104	0.0351463	0.0399825	0.0163173	0.0130066	0.0354474	0.0153644	0.0533691	0.00824044	0.20455	0.029258	0.02535	0.0580795	0.0549639	0.0841247	0.024751	0.00127688	0.103232	0.0071044	0.0177566	0.0834709	0.0904422	0.0359895	0.0140823	0.0135688	0.108882	0.0137167	0.00733129	0.0909585	0.473345	2.11262	10.994	136.402	3.55432	0.0210264	0.00843016	0.0448315	0.00625163	0.0355784	0.0400482	0.0275112	0.0471773	0.0215359	0.00348503	0.014111	0.0173638	0.039045	0.00304327	0.0119336	0.00156649	0.0605764	0.0322804	0.026723	0.0169053	0.0126651	0.0150329	0.0171015	0.0069793	0.00556325	0.0151617	0.00657173	0.0228273	0.00352464	0.0874908	0.0125143	0.0108428	0.024842	0.0235094	0.0359822	0.0105866	0.000546154	0.0441548	0.00303872	0.00759493	0.0357025	0.0386843	0.0153936	0.00602335	0.00580372	0.0465715	0.00586697	0.980864	0.0191363	0.9808637	2.337956
36756	-181.2942	-242.7521	61.45791	0.00158036	0.000856097	0.00054544	0.000858923	0.00747411	0.00534177	5.02719e-05	0.00484197	0.00301477	0.00164156	0.00296991	0.00191227	0.00994655	0.000793168	0.00126575	0.00201327	0.000344159	0.00535755	0.000891813	0.00643257	0.00416207	0.0013801	0.00177009	0.0012594	0.00057159	0.00331325	0.00145737	0.00240803	4.056e-05	0.00606836	0.000556754	0.000527319	0.000779366	0.00137424	0.0010247	0.00137788	0.000266694	0.00162805	0.000732104	0.00119395	0.00259916	0.00184143	0.00165362	0.00141073	0.000860406	0.00128477	0.00030149	0.00102821	0.0348967	0.351055	2.84855	28.656	972.565	4.974668	0.0158074	0.00856304	0.00545572	0.00859131	0.0747592	0.0534306	0.000502841	0.0484314	0.030155	0.0164196	0.0297063	0.0191274	0.0994896	0.0079336	0.0126606	0.0201376	0.00344243	0.0535885	0.0089203	0.0643413	0.0416308	0.0138043	0.0177051	0.012597	0.00571729	0.0331406	0.0145772	0.0240861	0.000405698	0.0606983	0.00556889	0.00527447	0.00779555	0.0137457	0.0102495	0.0137821	0.00266759	0.0162845	0.00732282	0.0119424	0.0259979	0.0184187	0.0165403	0.0141107	0.00860614	0.0128508	0.00301563	0.413232	0.586768	0.4132318	0.09997576
36792	-172.1164	-235.5068	63.39035	0.00149422	0.0125623	0.0029547	0.00194423	0.0100546	0.0150994	0.00183204	0.00241711	0.00236251	0.0049635	0.0133337	0.0018392	0.0204883	0.00036822	0.0022889	0.0133527	0.00531666	0.00482939	0.000484093	0.0146866	0.00166413	0.00906311	0.00671576	0.00202453	0.000488218	0.00508243	0.000386704	0.00561173	1.47083e-05	0.00459767	0.000698461	0.000390933	0.00367902	0.00764877	0.00132202	0.0111057	0.00166436	0.00250946	0.00359945	0.00160797	0.00171974	0.00456001	0.00529043	0.00105667	0.00217856	0.00240939	0.000127833	0.00697251	0.0887596	0.469745	2.12881	11.2664	143.42	3.590601	0.00679531	0.0571297	0.0134372	0.00884181	0.0457257	0.0686678	0.00833163	0.0109924	0.010744	0.0225726	0.0606379	0.00836415	0.0931754	0.00167456	0.0104093	0.0607244	0.0241787	0.0219627	0.00220152	0.0667905	0.007568	0.0412165	0.0305414	0.00920703	0.00222028	0.0231135	0.00175862	0.0255206	6.68894e-05	0.020909	0.00317641	0.00177785	0.0167312	0.0347845	0.00601219	0.0505057	0.00756907	0.0114123	0.0163693	0.00731261	0.00782089	0.0207377	0.0240594	0.00480544	0.0099075	0.0109572	0.00058135	0.447385	0.552615	0.447385	0.2198902
