Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
30816	-180.4043	-244.9403	64.53601	0.0544218	0.0198781	0.00698838	0.0265386	0.0242421	0.033277	0.00540949	0.00996806	0.0171736	0.00827389	0.018967	0.0249473	0.00961206	0.00108066	0.00902312	0.0036094	0.00598249	0.0199928	0.029048	0.018427	0.0234772	0.00652564	0.00761372	0.00853701	0.0127992	0.00360431	0.0403975	0.00972539	0.0150431	0.00562375	0.00253734	0.00413296	0.0306156	0.0143086	0.0277315	0.00216469	0.00313354	0.0170323	0.0144526	0.00257575	0.000938088	0.0159948	0.0140428	0.00637727	0.000950454	0.0121763	0.00794771	0.0250761	0.165697	0.570743	1.7521	6.03511	39.8786	2.665116	0.0827935	0.0302412	0.0106316	0.0403739	0.0368802	0.0506253	0.00822962	0.0151647	0.0261266	0.0125873	0.028855	0.0379531	0.0146231	0.00164404	0.0137271	0.00549109	0.00910133	0.0304156	0.0441916	0.0280335	0.0357165	0.00992765	0.011583	0.0129876	0.0194717	0.00548333	0.0614579	0.0147955	0.0228855	0.00855558	0.00386013	0.00628759	0.0465764	0.0217681	0.0421888	0.0032932	0.00476715	0.0259117	0.0219872	0.00391856	0.00142714	0.0243333	0.0213638	0.00970193	0.00144595	0.0185242	0.0120911	0.563376	0.436624	0.5633757	0.65732
30852	-175.5977	-239.8203	64.22262	0.0587609	0.029581	0.0298374	0.0069026	0.0801175	0.0665775	0.0261111	0.0108791	0.0295371	0.0130958	0.050075	0.0340801	0.0368551	0.0111412	0.00859951	0.00476305	0.0037197	0.0195888	0.0233185	0.0316681	0.00481468	0.000998822	0.0129152	0.01005	0.0371847	0.0135646	0.0475443	0.00537488	0.0188574	0.00618271	0.00544347	0.0131607	0.00134532	0.0145273	0.0334818	0.00568128	0.0016332	0.0199466	0.00134796	0.00132837	8.27379e-05	0.0473537	0.114834	0.0190507	0.00406733	0.00051204	0.0430885	0.0255547	0.167232	0.572387	1.74707	5.97972	39.1317	2.651446	0.0554566	0.0279176	0.0281596	0.00651446	0.0756124	0.0628338	0.0246429	0.0102674	0.0278762	0.0123594	0.0472592	0.0321637	0.0347827	0.0105147	0.00811595	0.00449522	0.00351053	0.0184873	0.0220072	0.0298874	0.00454394	0.000942657	0.012189	0.00948488	0.0350937	0.0128019	0.0448708	0.00507265	0.0177971	0.00583505	0.00513738	0.0124207	0.00126967	0.0137104	0.0315991	0.00536182	0.00154136	0.018825	0.00127216	0.00125367	7.80854e-05	0.044691	0.108377	0.0179794	0.00383862	0.000483247	0.0406656	0.486416	0.513584	0.4864157	1.059582
30888	-176.2524	-239.1798	62.92736	0.00594742	0.00902766	0.00914753	5.75227e-05	0.0191363	0.0135075	0.00669468	0.00336567	0.00397623	0.000737224	0.00187141	0.000551608	0.0105047	0.00144573	0.00152128	0.00241255	0.011545	0.00747634	0.00247705	0.00892468	0.00883242	0.00333983	0.000111445	0.00468942	0.0102706	0.00425163	0.00848462	0.0122158	0.00416774	0.000801813	0.00398867	0.00311063	0.00279335	0.0119786	0.00044622	0.00437171	0.00258856	0.00508787	5.95735e-05	0.00515867	0.00147699	0.010689	0.00776844	0.00677385	0.0039447	0.00476896	0.00736965	0.00325833	0.0612465	0.4184	2.39006	16.3275	306.906	4.140683	0.0228862	0.0347393	0.0352006	0.000221353	0.0736383	0.051978	0.0257618	0.0129514	0.0153009	0.00283691	0.00720136	0.00212264	0.0404232	0.00556332	0.00585404	0.00928373	0.0444261	0.0287696	0.00953192	0.034343	0.033988	0.012852	0.000428849	0.0180453	0.0395223	0.0163607	0.0326496	0.0470076	0.0160379	0.00308545	0.0153488	0.01197	0.0107491	0.0460948	0.0017171	0.0168228	0.00996103	0.0195786	0.000229244	0.019851	0.00568361	0.0411324	0.0298937	0.0260664	0.0151796	0.0183514	0.0283591	0.384614	0.615386	0.3846141	0.2598689
30924	-169.4375	-233.5424	64.10493	0.000834342	0.0113825	0.0108308	0.0011437	0.021791	0.0157744	0.0117829	0.0277077	0.0133056	0.00431092	0.00458834	0.000824651	0.0114579	0.00405519	0.00169541	0.00310355	0.00537677	0.033598	0.00232977	0.016899	0.0159039	0.00156176	0.00424782	0.0227985	0.0423934	0.0274348	0.0161598	0.0143476	0.0182587	0.0196402	0.00204501	0.0145168	0.0255134	0.0289843	0.0159294	0.00323487	0.0106334	0.00355513	0.000473683	0.0259075	0.0122018	0.0457233	0.013777	0.0141325	0.00319352	0.00771137	0.00753041	0.0135131	0.122564	0.519501	1.92492	8.15897	74.0022	3.112157	0.00134441	0.018341	0.0174521	0.00184288	0.0351127	0.0254179	0.0189863	0.0446464	0.0214398	0.00694635	0.00739336	0.00132879	0.0184626	0.00653428	0.00273187	0.00500086	0.00866379	0.0541378	0.00375404	0.0272299	0.0256265	0.00251652	0.00684467	0.036736	0.06831	0.0442068	0.0260388	0.0231189	0.0294209	0.031647	0.0032952	0.0233914	0.0411108	0.0467035	0.0256677	0.00521247	0.017134	0.00572851	0.000763264	0.0417457	0.0196612	0.0736757	0.0221994	0.0227723	0.00514585	0.0124256	0.012134	0.460743	0.539257	0.4607433	0.6206022
30960	-179.8198	-241.869	62.04926	0.0155561	0.0651602	0.114067	0.0711692	0.445625	0.117445	0.00192548	0.0124007	0.0276766	0.0773644	0.0712894	0.0279762	0.080412	0.0418609	0.0393475	0.00892812	0.0237969	0.040378	0.0026563	0.0755059	0.00479295	0.112877	0.0321803	0.0408026	0.0861021	0.0619163	0.0164836	0.0301565	0.0396425	0.0979897	0.0473305	0.0969633	0.0555184	0.0182655	0.0299854	0.0406482	0.0242108	0.000911431	0.00495452	0.0839647	0.0547045	0.00790441	0.071624	0.0513807	0.0310815	0.0569685	0.142707	0.0326132	0.188355	0.594027	1.68342	5.30911	30.6625	2.475093	0.00575595	0.0241101	0.0422064	0.0263335	0.164887	0.0434561	0.000712454	0.00458843	0.0102407	0.0286258	0.026378	0.0103516	0.0297535	0.0154891	0.0145591	0.00330352	0.00880516	0.0149404	0.000982865	0.0279382	0.00177345	0.0417658	0.0119071	0.0150975	0.0318589	0.0229098	0.00609915	0.0111583	0.0146682	0.0362574	0.0175129	0.0358777	0.0205425	0.00675846	0.011095	0.0150404	0.00895831	0.000337241	0.00183324	0.031068	0.0202414	0.00292473	0.0265018	0.0190115	0.0115006	0.0210791	0.0528035	0.609708	0.390292	0.6097076	2.702609
30996	-199.6708	-260.4763	60.80554	0.00751682	0.0148868	0.0661995	0.0384129	0.147745	0.134298	0.0180134	0.0440799	0.111923	0.0697784	0.0521012	0.164208	0.135648	0.0322807	0.00241417	0.056932	0.0190099	0.114773	0.234478	0.456223	0.0179576	0.0186601	0.0350825	0.0108266	0.0308493	7.79244e-05	0.00307377	0.0584172	0.0149554	0.0491447	0.0836617	0.0310458	0.0775366	0.0280042	0.0628311	0.0830507	0.0388019	0.0926625	0.120374	0.0720439	0.0238947	0.0104712	0.0183809	0.00332782	0.00497363	0.30191	0.162784	0.0276303	0.173724	0.579229	1.72643	5.75626	36.1922	2.594981	0.00222673	0.00440996	0.0196105	0.0113792	0.0437668	0.0397836	0.00533615	0.0130579	0.0331554	0.0206706	0.0154341	0.0486438	0.0401834	0.00956261	0.000715156	0.0168651	0.00563136	0.0339994	0.0694602	0.135148	0.00531963	0.00552773	0.0103926	0.00320719	0.00913857	2.30838e-05	0.000910551	0.0173051	0.00443027	0.0145583	0.0247833	0.00919679	0.0229689	0.00829575	0.0186126	0.0246024	0.0114944	0.0274497	0.0356588	0.0213418	0.00707841	0.00310192	0.00544504	0.000985809	0.00147335	0.0894358	0.048222	0.464624	0.535376	0.464624	3.375722
31032	-180.5703	-245.1428	64.57256	0.00107309	0.00379073	0.00551865	0.00285154	0.0095732	0.00476585	0.00742695	0.00943554	0.00351955	0.0100121	0.02485	0.00860574	0.0223484	0.00346664	0.00121353	0.00301264	0.0172213	0.0168811	0.0319344	0.0107222	0.000590952	0.00436276	0.0220181	0.000298857	0.0138389	0.000253639	0.00119999	0.00476163	0.00284805	0.00893147	0.0141637	0.0131267	0.00746195	0.0020875	0.00809921	0.00224061	0.00130779	0.00956432	0.00914842	0.00427592	0.00870637	0.0569609	0.00556508	0.0199851	0.000989818	0.00384199	0.00658831	0.0252791	0.16635	0.571444	1.74995	6.01142	39.5583	2.659285	0.00248722	0.0087862	0.0127912	0.00660933	0.0221889	0.0110464	0.0172143	0.0218698	0.00815766	0.0232063	0.0575978	0.0199465	0.0517995	0.00803502	0.00281274	0.00698274	0.0399157	0.0391271	0.0740181	0.024852	0.00136972	0.0101121	0.0510337	0.000692694	0.0320759	0.000587888	0.00278136	0.0110366	0.00660125	0.0207015	0.0328287	0.0304252	0.0172954	0.00483843	0.0187725	0.00519332	0.00303122	0.0221683	0.0212043	0.00991079	0.0201797	0.132025	0.0128988	0.0463216	0.00229421	0.00890501	0.0152705	0.57299	0.42701	0.5729903	0.4314411
31068	-187.2857	-251.4014	64.1157	0.00626097	0.00997853	0.0150256	0.00475622	0.0668924	0.00998935	0.0200755	0.00733513	0.0569181	0.0249152	0.0344185	0.000609987	0.0991334	0.00348945	0.00685763	0.0109686	0.000683042	0.0169263	0.0370452	0.0219703	0.00951572	0.0411867	0.0169603	6.5161e-05	0.00528118	0.0119484	0.0284352	0.0157809	0.0310174	0.0379006	0.0345279	0.130407	0.00667683	0.0120684	0.0203981	0.0508069	0.0148956	0.0107592	0.00644326	0.0217546	0.0453964	0.029609	0.0248794	0.0217378	0.0130971	0.00981295	0.00989852	0.0239628	0.162068	0.566813	1.76425	6.17026	41.7313	2.697952	0.00561265	0.00894527	0.0134697	0.00426372	0.0599658	0.00895496	0.0179967	0.00657558	0.0510243	0.0223352	0.0308545	0.000546823	0.0888683	0.00312812	0.00614753	0.00983277	0.000612314	0.0151736	0.0332092	0.0196953	0.00853037	0.0369218	0.015204	5.84136e-05	0.00473432	0.0107111	0.0254908	0.0141468	0.0278055	0.0339761	0.0309526	0.116903	0.00598545	0.0108188	0.0182859	0.0455459	0.0133532	0.00964508	0.00577607	0.019502	0.0406957	0.026543	0.0223032	0.0194869	0.0117409	0.00879683	0.00887354	0.128957	0.871043	0.1289565	1.11551
31104	-179.6498	-243.2672	63.6174	0.0283621	0.0724262	0.011083	0.06882	0.176941	0.239163	0.0516689	0.00444225	0.00356044	0.0228506	0.0966655	0.00530815	0.13886	0.0451576	0.00398392	0.0588563	0.0186188	0.0895507	0.0182315	0.0374869	0.0162812	0.0600193	0.0257189	0.00858024	0.0367648	0.0211241	0.0135397	0.055337	0.00788364	0.0160243	0.033201	0.125041	0.0173243	0.00760804	0.0141835	0.0797552	0.0252745	0.0203325	0.0101929	0.0194521	0.0185581	0.0841714	0.0625954	0.00818649	0.0315101	0.0203512	0.0110755	0.0676333	0.268823	0.663749	1.50659	3.71992	14.7856	1.947698	0.0138885	0.0354661	0.00542721	0.0337002	0.0866454	0.117115	0.0253015	0.00217531	0.0017435	0.0111896	0.0473358	0.00259933	0.0679976	0.0221131	0.00195087	0.0288211	0.00911739	0.0438517	0.00892772	0.0183568	0.00797268	0.0293906	0.0125942	0.00420163	0.0180032	0.0103442	0.00663022	0.0270978	0.00386051	0.00784687	0.0162581	0.061231	0.00848348	0.00372555	0.00694548	0.039055	0.0123766	0.00995653	0.00499133	0.00952542	0.00908764	0.0412176	0.0306521	0.00400881	0.0154301	0.00996573	0.00542354	0.360917	0.639083	0.3609172	2.042123
31140	-180.424	-244.1681	63.74411	0.0108905	0.0169359	0.034924	0.0186868	0.0274629	0.0284422	0.00887181	0.0192183	0.108117	0.00363388	0.00638839	0.0244631	0.186174	0.0252314	0.00513673	0.0282563	0.0307233	0.00664404	0.0352133	0.0414549	0.0114464	0.0656061	0.0686696	0.0015705	0.0332206	0.00646965	0.0181756	0.00336569	0.0268313	0.0182673	0.0286857	0.0526596	0.0195257	0.00650135	0.0185849	0.0242819	0.0362075	0.0144436	0.0186946	0.00531144	0.00638368	0.000547392	0.00128264	0.107516	0.0154075	0.00723995	0.0358619	0.0199814	0.148324	0.551357	1.81371	6.74201	50.0466	2.829336	0.00825269	0.0128338	0.026465	0.0141607	0.0208111	0.0215532	0.00672297	0.0145634	0.0819298	0.00275372	0.00484106	0.0185379	0.141081	0.0191201	0.00389256	0.0214124	0.0232818	0.00503478	0.0266843	0.0314141	0.00867393	0.0497157	0.0520372	0.00119011	0.0251743	0.00490264	0.0137733	0.00255049	0.0203325	0.0138428	0.0217377	0.0399049	0.0147964	0.00492666	0.0140835	0.0184006	0.0274377	0.0109452	0.0141666	0.00402496	0.00483749	0.000414808	0.000971973	0.0814749	0.0116757	0.00548636	0.0271758	0.297972	0.702028	0.297972	1.319627
31176	-183.696	-247.5546	63.85859	0.00858834	0.00156217	0.00165	0.00194591	0.0754533	0.0272738	0.00260764	0.0122979	0.00036372	0.00675946	0.00727034	0.000406158	0.00463506	0.0131377	0.0123786	0.0154601	0.00474678	0.0162667	0.00882114	0.0521298	0.00336122	0.0253236	0.00103587	0.0144201	0.0710314	0.0199467	0.00952997	0.0226653	0.0156626	0.0472272	0.0257488	0.00369851	0.0535583	0.010977	0.00220173	0.00654456	0.0167295	0.00851932	0.00268169	0.0169447	0.0418275	0.0250675	0.0349102	0.00952296	0.00312486	0.023958	0.00285737	0.0110301	0.11101	0.503698	1.98532	9.0082	90.6607	3.258961	0.0108325	0.00197037	0.00208115	0.00245439	0.0951694	0.0344006	0.00328902	0.0155113	0.000458761	0.00852573	0.00917009	0.000512288	0.00584621	0.0165706	0.0156131	0.0194999	0.00598713	0.0205172	0.0111261	0.0657515	0.00423951	0.0319407	0.00130654	0.0181881	0.0895921	0.0251588	0.0120202	0.0285878	0.0197552	0.0595678	0.0324771	0.00466494	0.0675532	0.0138453	0.00277705	0.00825468	0.021101	0.0107454	0.00338243	0.0213724	0.0527572	0.0316177	0.0440323	0.0120113	0.0039414	0.0302183	0.00360401	0.42619	0.57381	0.4261901	0.7928312
31212	-195.3397	-255.0836	59.74387	0.00360547	0.0126907	0.0128465	0.0211262	0.0222509	0.0235148	0.012712	0.00698337	0.00279439	0.0144046	0.0146267	0.00840452	0.0590247	0.000971141	0.0510605	0.0397738	0.0291663	0.0177075	0.00640467	0.0463791	0.0889019	0.0420086	0.0208174	0.0134015	0.00106063	0.0293116	0.0333106	0.0692106	0.0119821	0.0435379	0.144768	0.0248072	0.0151903	0.00656827	0.00501924	0.0321587	0.0248441	0.0599346	0.00652697	0.0598443	0.00237281	0.0165814	0.0155762	0.00763663	0.0323698	0.0500143	0.00706498	7.28288e-05	0.00959477	0.234656	4.26155	104.223	13730.8	6.888966	0.00283612	0.00998274	0.0101052	0.0166182	0.0175029	0.0184971	0.00999949	0.00549323	0.00219811	0.0113309	0.0115056	0.00661113	0.0464297	0.000763915	0.040165	0.0312867	0.0229427	0.013929	0.00503802	0.0364826	0.0699316	0.0330447	0.0163753	0.0105418	0.000834305	0.023057	0.0262026	0.0544422	0.0094253	0.0342476	0.113877	0.0195138	0.011949	0.0051667	0.00394821	0.0252965	0.0195428	0.0471455	0.00513422	0.0470745	0.00186649	0.0130432	0.0122525	0.00600709	0.0254626	0.039342	0.00555742	0.46236	0.53764	0.4623605	1.271268
31248	-185.3365	-248.6612	63.32464	0.022441	0.0679972	0.00309914	0.0567548	0.0266419	0.0443618	0.025446	0.027981	0.00827783	0.0131173	0.0047876	0.0830702	0.0205498	0.00362513	0.00601104	0.0916643	0.0145698	0.0113699	0.0256336	0.0721615	0.00896665	0.0513828	0.00348064	0.0193789	0.00781911	0.00228314	0.0219629	0.0128019	0.00868749	0.0497479	0.0125316	0.0620858	0.040721	0.13675	0.0276743	0.0434286	0.0841898	0.0200586	0.00698976	0.0771769	0.0187335	0.0473726	0.0657522	0.0158009	0.0843762	0.0864351	0.0139432	0.0208837	0.151553	0.555075	1.80156	6.59834	47.8843	2.7974	0.0135179	0.0409599	0.00186685	0.0341878	0.0160485	0.0267225	0.0153281	0.0168551	0.00498637	0.00790154	0.00288394	0.0500395	0.0123787	0.00218369	0.00362091	0.0552164	0.00877648	0.00684899	0.0154411	0.0434683	0.0054013	0.0309518	0.00209665	0.0116734	0.00471005	0.00137531	0.0132299	0.00771153	0.00523314	0.029967	0.00754874	0.037399	0.0245293	0.0823748	0.0166703	0.0261604	0.0507139	0.0120828	0.00421046	0.0464895	0.0112846	0.0285362	0.0396076	0.00951808	0.0508262	0.0520664	0.00839907	0.425618	0.574382	0.4256179	1.660092
31284	-187.9057	-249.7143	61.80858	0.00888936	0.000905601	0.00998172	0.0172643	0.00138956	0.036034	0.0175056	0.00654617	0.00289957	0.0126827	0.00676498	0.0226337	0.0174351	0.000147133	0.00700602	0.0148484	0.00669998	0.000531265	0.00277435	0.0183968	0.067898	0.0455419	0.0127065	0.0201093	0.00791398	0.00534209	0.0392511	0.00551554	0.0158979	0.000809302	0.0103468	0.0577506	0.0547123	0.0103554	0.00353336	0.0125851	0.0303298	0.00451621	0.00818035	0.00780973	0.011867	0.00883162	0.0481069	0.00285068	0.0112887	0.0212034	0.0376719	0.00063565	0.0276008	0.326284	3.06481	36.2309	1573.19	5.322411	0.0114811	0.00116963	0.0128919	0.0222977	0.00179468	0.0465398	0.0226094	0.00845472	0.00374495	0.0163804	0.00873733	0.0292326	0.0225184	0.00019003	0.00904864	0.0191774	0.00865338	0.000686157	0.00358322	0.0237604	0.0876939	0.0588198	0.0164112	0.0259723	0.0102213	0.00689959	0.0506949	0.00712361	0.020533	0.00104526	0.0133635	0.0745879	0.0706638	0.0133745	0.00456352	0.0162543	0.0391725	0.00583292	0.0105654	0.0100867	0.0153268	0.0114065	0.0621326	0.0036818	0.01458	0.0273854	0.0486552	0.743568	0.256432	0.7435677	0.7742617
31320	-194.4892	-258.3825	63.89336	0.00822335	0.00364512	0.00799927	0.0164399	0.0361768	0.0175608	0.0317041	0.0185245	0.0539491	0.003144	0.0157442	0.019134	0.0385638	0.00312989	0.0179432	0.0616944	0.00965841	0.00668131	0.00395393	0.0279555	0.015008	0.0214089	0.0430337	0.00644003	0.0158268	0.0170654	0.00143877	0.039668	0.00339366	0.000811547	0.0210057	0.012174	0.0167618	0.016279	0.0097543	0.0211721	0.0443793	0.0494729	0.0106984	0.00688937	0.0248826	0.00523337	0.0272307	0.00545667	0.017127	0.0263699	0.0128614	0.0129624	0.120102	0.516223	1.93715	8.32623	77.1462	3.142242	0.00920178	0.00407882	0.00895104	0.018396	0.0404812	0.0196503	0.0354763	0.0207285	0.0603681	0.00351808	0.0176175	0.0214106	0.0431522	0.00350229	0.0200781	0.069035	0.0108076	0.00747627	0.00442438	0.0312817	0.0167937	0.0239562	0.0481539	0.00720628	0.0177099	0.0190958	0.00160996	0.0443878	0.00379745	0.000908108	0.023505	0.0136225	0.0187561	0.018216	0.0109149	0.0236912	0.0496597	0.0553594	0.0119713	0.00770908	0.0278432	0.00585605	0.0304706	0.00610592	0.0191649	0.0295074	0.0143917	0.327567	0.672433	0.3275667	0.8936688
31356	-182.0337	-246.1934	64.15966	0.0108819	0.0153877	0.00886119	0.00021989	0.0290227	0.0154337	0.0260867	0.0125851	0.0258809	0.051737	0.0143209	0.00272714	0.0274116	0.000499473	0.00686826	0.00313652	0.00975759	0.0243566	0.00974749	0.025208	0.0220819	0.015206	0.0156393	0.0150154	0.0175379	0.0190578	0.0200021	0.0331102	0.00391076	0.00303114	0.0028895	0.0147133	0.0156509	0.0171194	0.00826255	0.00566262	0.0302967	0.00975295	0.0102064	0.0175477	0.0119348	0.0218301	0.0128771	0.0301167	0.0451624	0.0306419	0.0309354	0.0168563	0.136517	0.537272	1.86125	7.32508	59.3249	2.952311	0.0135968	0.0192269	0.011072	0.000274751	0.0362638	0.0192843	0.0325952	0.0157251	0.032338	0.0646451	0.0178939	0.00340755	0.0342507	0.000624089	0.00858186	0.00391906	0.0121921	0.0304334	0.0121794	0.0314972	0.0275912	0.0189998	0.0195412	0.0187617	0.0219136	0.0238127	0.0249925	0.041371	0.00488647	0.0037874	0.00361042	0.0183842	0.0195557	0.0213907	0.010324	0.00707542	0.0378556	0.0121863	0.0127529	0.0219258	0.0149125	0.0272767	0.0160899	0.0376306	0.0564302	0.0382869	0.0386537	0.520442	0.479558	0.5204425	0.8003233
31392	-186.9921	-247.499	60.50685	0.0279818	0.014411	0.0218118	0.0352168	0.107874	0.0279203	0.0561043	0.119765	0.0794717	0.0159174	0.0249305	0.00965445	0.0974216	0.0418172	0.0397595	0.10158	0.00224027	0.0902626	0.0172319	0.0186884	0.0101027	0.0300341	0.0400438	0.00974219	0.00817332	0.0634233	0.0267128	0.0278791	0.0364785	0.0270549	0.096193	0.0106735	0.0551349	0.00219053	0.0708136	0.00166111	0.00132198	0.0522304	0.194265	0.0270643	0.0227726	0.00202452	0.0112758	0.01312	0.0185564	0.00666883	0.019165	0.000598636	0.0268049	0.323319	3.09292	37.3066	1670.46	5.36579	0.0152503	0.0078541	0.0118876	0.0191934	0.0587924	0.0152167	0.0305772	0.0652727	0.0433127	0.00867512	0.0135873	0.00526175	0.0530955	0.0227907	0.0216692	0.055362	0.00122096	0.0491938	0.00939149	0.0101853	0.00550603	0.0163688	0.0218241	0.00530956	0.00445452	0.0345662	0.0145586	0.0151943	0.0198811	0.0147451	0.0524259	0.00581713	0.0300489	0.00119385	0.0385939	0.000905317	0.000720489	0.028466	0.105876	0.0147502	0.0124112	0.00110338	0.00614542	0.00715049	0.0101134	0.00363456	0.0104451	0.595235	0.404765	0.5952346	1.834838
31428	-189.4724	-252.5563	63.08394	0.0274881	0.0300675	0.025748	0.00323544	0.0695609	0.00664351	0.0493406	0.058244	0.0202555	0.0184461	0.0376077	0.0610156	0.0664287	0.0617666	0.0123277	0.0191161	0.00143922	0.0746305	0.0127802	0.0688679	0.0057538	0.0529465	0.118341	0.0556602	0.000161379	0.0495908	0.0217696	0.0312138	0.0327967	0.0335923	0.106196	0.0617906	0.0587288	0.0122896	0.035972	0.110521	0.0707886	0.0543987	0.103028	0.0546708	0.0352422	0.0081873	0.0247493	0.128605	0.0218865	0.0277958	0.00674091	0.0327695	0.188795	0.59446	1.6822	5.29674	30.5162	2.471635	0.0134191	0.0146784	0.0125696	0.00157948	0.0339582	0.00324323	0.0240871	0.0284335	0.00988832	0.009005	0.0183593	0.0297866	0.0324291	0.0301532	0.00601811	0.00933208	0.000702598	0.0364331	0.00623902	0.0336199	0.00280889	0.0258474	0.0577718	0.0271721	7.87817e-05	0.0242092	0.0106275	0.0152379	0.0160107	0.0163991	0.0518426	0.0301649	0.0286702	0.00599955	0.0175608	0.0539542	0.0345575	0.0265563	0.0502963	0.0266892	0.0172045	0.00399687	0.0120821	0.0627822	0.0106845	0.0135693	0.00329077	0.86108	0.13892	0.8610805	2.048427
31464	-193.2682	-256.9683	63.70006	0.00315302	0.0112996	0.0721999	0.003722	0.0873588	0.0158566	0.0195575	0.0044172	0.0425575	0.00154831	0.00969561	0.019141	0.131565	0.0079733	0.0047795	0.0180866	0.0196158	0.0459398	0.0278827	0.0903346	0.00546206	0.017592	0.00798233	0.0127073	0.0851991	0.0221694	0.0345853	0.0463231	0.00138266	0.000937991	0.109713	0.00824092	0.00252159	0.0145125	0.00631426	0.0248382	0.0421226	0.0137869	0.0127179	0.00411176	0.000859025	0.000992507	0.0109373	0.0296113	0.0153106	0.00213203	0.0721617	0.0164916	0.135069	0.535487	1.86746	7.40364	60.6369	2.968128	0.00253885	0.00909858	0.0581362	0.00299699	0.0703423	0.0127679	0.0157479	0.00355678	0.0342678	0.00124672	0.00780702	0.0154126	0.105937	0.00642019	0.00384851	0.0145635	0.0157949	0.0369913	0.0224515	0.0727385	0.00439811	0.0141653	0.00642747	0.010232	0.0686033	0.017851	0.0278485	0.0372999	0.00111333	0.000755281	0.0883426	0.00663569	0.00203041	0.0116857	0.00508431	0.02	0.0339176	0.0111014	0.0102406	0.00331084	0.000691697	0.000799178	0.00880684	0.0238433	0.0123282	0.00171674	0.0581054	0.238288	0.761712	0.238288	1.24191
31500	-173.1469	-237.4658	64.31895	0.00940789	0.00823278	0.0158084	0.00943662	0.0274684	0.0153339	0.0126548	0.0297149	0.0351316	0.0359314	0.00981909	0.000404822	0.0245184	0.0216292	0.0108055	0.00775235	0.000480274	0.00692938	0.0162671	0.0137577	0.0239556	0.0438184	0.00387716	0.00724966	0.128866	0.00339794	0.0112597	0.0181556	0.00624586	0.0100518	0.0327749	0.015479	0.00658196	0.0526145	0.000875947	0.0340928	0.0398207	0.00338206	0.0752642	0.029907	0.0241689	0.0229904	0.000366479	0.0165129	0.00867805	0.044426	0.0584558	0.0281672	0.175362	0.580927	1.72139	5.70249	35.5023	2.581065	0.00909191	0.00795627	0.0152774	0.00911967	0.0265458	0.0148189	0.0122298	0.0287169	0.0339516	0.0347246	0.0094893	0.000391225	0.0236949	0.0209028	0.0104426	0.00749197	0.000464143	0.00669664	0.0157208	0.0132956	0.023151	0.0423467	0.00374694	0.00700616	0.124538	0.00328382	0.0108816	0.0175458	0.00603608	0.00971421	0.0316741	0.0149591	0.00636089	0.0508473	0.000846526	0.0329477	0.0384833	0.00326847	0.0727363	0.0289025	0.0233571	0.0222183	0.00035417	0.0159583	0.00838659	0.0429338	0.0564924	0.561168	0.438832	0.5611681	1.034754
